G,variable,value
9.0,FG,0.325
8.0,FG,0.375
7.0,FG,0.225
6.0,FG,0.325
5.0,FG,0.375
4.0,FG,0.275
3.0,FG,0.525
2.0,FG,0.375
1.0,FG,0.275
82.0,FG,0.6
81.0,FG,0.15
80.0,FG,0.35
79.0,FG,0.125
78.0,FG,0.325
77.0,FG,0.475
76.0,FG,0.45
75.0,FG,0.425
74.0,FG,0.125
73.0,FG,0.375
72.0,FG,0.325
71.0,FG,0.3
70.0,FG,0.4
69.0,FG,0.425
68.0,FG,0.5
67.0,FG,0.225
66.0,FG,0.4
65.0,FG,0.2
64.0,FG,0.175
63.0,FG,0.325
62.0,FG,0.575
61.0,FG,0.35
60.0,FG,0.175
59.0,FG,0.4
58.0,FG,0.3
57.0,FG,0.15
56.0,FG,0.225
55.0,FG,0.4
54.0,FG,0.225
53.0,FG,0.275
52.0,FG,0.4
51.0,FG,0.35
50.0,FG,0.35
49.0,FG,0.45
48.0,FG,0.1
47.0,FG,0.25
46.0,FG,0.225
45.0,FG,0.325
44.0,FG,0.2
43.0,FG,0.275
42.0,FG,0.55
41.0,FG,0.125
40.0,FG,0.45
39.0,FG,0.25
38.0,FG,0.35
37.0,FG,0.4
36.0,FG,0.05
35.0,FG,0.15
34.0,FG,0.3
33.0,FG,0.35
32.0,FG,0.4
31.0,FG,0.2
30.0,FG,0.325
29.0,FG,0.2
28.0,FG,0.125
27.0,FG,0.25
26.0,FG,0.425
25.0,FG,0.325
24.0,FG,0.35
23.0,FG,0.6
22.0,FG,0.575
21.0,FG,0.4
20.0,FG,0.5
19.0,FG,0.45
18.0,FG,0.45
17.0,FG,0.25
16.0,FG,0.35
15.0,FG,0.475
14.0,FG,0.325
13.0,FG,0.225
12.0,FG,0.175
11.0,FG,0.1
10.0,FG,0.2
9.0,FG,0.25
8.0,FG,0.15
7.0,FG,0.275
6.0,FG,0.35
5.0,FG,0.35
4.0,FG,0.325
3.0,FG,0.275
2.0,FG,0.3
1.0,FG,0.375
82.0,FG,0.4
81.0,FG,0.3
80.0,FG,0.2
79.0,FG,0.125
78.0,FG,0.175
77.0,FG,0.275
76.0,FG,0.25
75.0,FG,0.35
74.0,FG,0.45
73.0,FG,0.225
72.0,FG,0.425
71.0,FG,0.1
70.0,FG,0.025
69.0,FG,0.25
68.0,FG,0.175
67.0,FG,0.125
66.0,FG,0.2
65.0,FG,0.1
64.0,FG,0.35
63.0,FG,0.225
62.0,FG,0.225
61.0,FG,0.35
60.0,FG,0.525
59.0,FG,0.325
58.0,FG,0.3
57.0,FG,0.1
56.0,FG,0.3
55.0,FG,0.175
54.0,FG,0.625
53.0,FG,0.3
52.0,FG,0.225
51.0,FG,0.325
50.0,FG,0.175
49.0,FG,0.525
48.0,FG,0.325
47.0,FG,0.325
46.0,FG,0.025
45.0,FG,0.15
44.0,FG,0.325
43.0,FG,0.125
42.0,FG,0.275
41.0,FG,0.275
40.0,FG,0.375
39.0,FG,0.45
38.0,FG,0.15
37.0,FG,0.35
36.0,FG,0.225
35.0,FG,0.15
34.0,FG,0.2
33.0,FG,0.35
32.0,FG,0.35
31.0,FG,0.375
30.0,FG,0.2
29.0,FG,0.0
28.0,FG,0.025
27.0,FG,0.2
26.0,FG,0.225
25.0,FG,0.075
24.0,FG,0.175
23.0,FG,0.5
22.0,FG,0.575
21.0,FG,0.425
20.0,FG,0.425
19.0,FG,0.175
18.0,FG,0.2
17.0,FG,0.35
16.0,FG,0.25
15.0,FG,0.325
14.0,FG,0.25
13.0,FG,0.375
12.0,FG,0.4
11.0,FG,0.325
10.0,FG,0.25
9.0,FG,0.325
8.0,FG,0.175
7.0,FG,0.475
6.0,FG,0.35
5.0,FG,0.375
4.0,FG,0.3
3.0,FG,0.275
2.0,FG,0.05
1.0,FG,0.35
82.0,FG,0.325
81.0,FG,0.375
80.0,FG,0.275
79.0,FG,0.15
78.0,FG,0.275
77.0,FG,0.3
76.0,FG,0.45
75.0,FG,0.15
74.0,FG,0.4
73.0,FG,0.15
72.0,FG,0.375
71.0,FG,0.175
70.0,FG,0.5
69.0,FG,0.25
68.0,FG,0.325
67.0,FG,0.3
66.0,FG,0.375
65.0,FG,0.325
64.0,FG,0.3
63.0,FG,0.425
62.0,FG,0.275
61.0,FG,0.575
60.0,FG,0.525
59.0,FG,0.275
58.0,FG,0.225
57.0,FG,0.375
56.0,FG,0.35
55.0,FG,0.35
54.0,FG,0.325
53.0,FG,0.125
52.0,FG,0.325
51.0,FG,0.125
50.0,FG,0.475
49.0,FG,0.3
48.0,FG,0.15
47.0,FG,0.475
46.0,FG,0.35
45.0,FG,0.25
44.0,FG,0.3
43.0,FG,0.4
42.0,FG,0.25
41.0,FG,0.325
40.0,FG,0.425
39.0,FG,0.35
38.0,FG,0.275
37.0,FG,0.275
36.0,FG,0.5
35.0,FG,0.475
34.0,FG,0.325
33.0,FG,0.3
32.0,FG,0.275
31.0,FG,0.0
30.0,FG,0.575
29.0,FG,0.3
28.0,FG,0.325
27.0,FG,0.15
26.0,FG,0.25
25.0,FG,0.225
24.0,FG,0.3
23.0,FG,0.425
22.0,FG,0.225
21.0,FG,0.275
20.0,FG,0.45
19.0,FG,0.35
18.0,FG,0.25
17.0,FG,0.375
16.0,FG,0.375
15.0,FG,0.175
14.0,FG,0.3
13.0,FG,0.425
12.0,FG,0.225
11.0,FG,0.25
10.0,FG,0.25
9.0,FG,0.325
8.0,FG,0.325
7.0,FG,0.4
6.0,FG,0.45
5.0,FG,0.475
4.0,FG,0.3
3.0,FG,0.3
2.0,FG,0.275
1.0,FG,0.35
82.0,FG,0.225
81.0,FG,0.325
80.0,FG,0.325
79.0,FG,0.275
78.0,FG,0.4
77.0,FG,0.45
76.0,FG,0.35
75.0,FG,0.4
74.0,FG,0.25
73.0,FG,0.125
72.0,FG,0.225
71.0,FG,0.35
70.0,FG,0.4
69.0,FG,0.3
68.0,FG,0.45
67.0,FG,0.225
66.0,FG,0.275
65.0,FG,0.375
64.0,FG,0.35
63.0,FG,0.225
62.0,FG,0.4
61.0,FG,0.3
60.0,FG,0.375
59.0,FG,0.275
58.0,FG,0.2
57.0,FG,0.2
56.0,FG,0.175
55.0,FG,0.25
54.0,FG,0.075
53.0,FG,0.15
52.0,FG,0.2
51.0,FG,0.425
50.0,FG,0.325
49.0,FG,0.2
48.0,FG,0.275
47.0,FG,0.425
46.0,FG,0.425
45.0,FG,0.375
44.0,FG,0.35
43.0,FG,0.275
42.0,FG,0.25
41.0,FG,0.25
40.0,FG,0.325
39.0,FG,0.475
38.0,FG,0.35
37.0,FG,0.2
36.0,FG,0.275
35.0,FG,0.4
34.0,FG,0.4
33.0,FG,0.3
32.0,FG,0.3
31.0,FG,0.175
30.0,FG,0.25
29.0,FG,0.375
28.0,FG,0.275
27.0,FG,0.3
26.0,FG,0.2
25.0,FG,0.225
24.0,FG,0.35
23.0,FG,0.275
22.0,FG,0.325
21.0,FG,0.175
20.0,FG,0.3
19.0,FG,0.325
18.0,FG,0.325
17.0,FG,0.3
16.0,FG,0.45
15.0,FG,0.3
14.0,FG,0.25
13.0,FG,0.225
12.0,FG,0.275
11.0,FG,0.325
10.0,FG,0.275
9.0,FG,0.225
8.0,FG,0.325
7.0,FG,0.525
6.0,FG,0.225
5.0,FG,0.275
4.0,FG,0.2
3.0,FG,0.125
2.0,FG,0.3
1.0,FG,0.25
82.0,FG,0.475
81.0,FG,0.575
80.0,FG,0.375
79.0,FG,0.45
78.0,FG,0.35
77.0,FG,0.4
76.0,FG,0.4
75.0,FG,0.4
74.0,FG,0.5
73.0,FG,0.35
72.0,FG,0.4
71.0,FG,0.3
70.0,FG,0.2
69.0,FG,0.5
68.0,FG,0.475
67.0,FG,0.35
66.0,FG,0.45
65.0,FG,0.675
64.0,FG,0.45
63.0,FG,0.35
62.0,FG,0.35
61.0,FG,0.4
60.0,FG,0.45
59.0,FG,0.35
58.0,FG,0.4
57.0,FG,0.375
56.0,FG,0.4
55.0,FG,0.375
54.0,FG,0.6
53.0,FG,0.25
52.0,FG,0.275
51.0,FG,0.2
50.0,FG,0.35
49.0,FG,0.475
48.0,FG,0.425
47.0,FG,0.325
46.0,FG,0.375
45.0,FG,0.35
44.0,FG,0.5
43.0,FG,0.25
42.0,FG,0.225
41.0,FG,0.3
40.0,FG,0.5
39.0,FG,0.55
38.0,FG,0.275
37.0,FG,0.35
36.0,FG,0.475
35.0,FG,0.225
34.0,FG,0.325
33.0,FG,0.45
32.0,FG,0.175
31.0,FG,0.475
30.0,FG,0.25
29.0,FG,0.35
28.0,FG,0.275
27.0,FG,0.45
26.0,FG,0.4
25.0,FG,0.45
24.0,FG,0.35
23.0,FG,0.425
22.0,FG,0.375
21.0,FG,0.225
20.0,FG,0.275
19.0,FG,0.325
18.0,FG,0.425
17.0,FG,0.625
16.0,FG,0.25
15.0,FG,0.325
14.0,FG,0.2
13.0,FG,0.525
12.0,FG,0.45
11.0,FG,0.375
10.0,FG,0.35
9.0,FG,0.525
8.0,FG,0.325
7.0,FG,0.225
6.0,FG,0.15
5.0,FG,0.225
4.0,FG,0.5
3.0,FG,0.425
2.0,FG,0.575
1.0,FG,0.4
50.0,FG,0.65
49.0,FG,0.275
48.0,FG,0.15
47.0,FG,0.475
46.0,FG,0.2
45.0,FG,0.575
44.0,FG,0.5
43.0,FG,0.325
42.0,FG,0.175
41.0,FG,0.45
40.0,FG,0.375
39.0,FG,0.275
38.0,FG,0.2
37.0,FG,0.375
36.0,FG,0.45
35.0,FG,0.1
34.0,FG,0.45
33.0,FG,0.625
32.0,FG,0.5
31.0,FG,0.2
30.0,FG,0.275
29.0,FG,0.125
28.0,FG,0.475
27.0,FG,0.4
26.0,FG,0.35
25.0,FG,0.075
24.0,FG,0.275
23.0,FG,0.3
22.0,FG,0.275
21.0,FG,0.25
20.0,FG,0.75
19.0,FG,0.4
18.0,FG,0.3
17.0,FG,0.35
16.0,FG,0.35
15.0,FG,0.375
14.0,FG,0.425
13.0,FG,0.325
12.0,FG,0.425
11.0,FG,0.45
10.0,FG,0.325
9.0,FG,0.575
8.0,FG,0.075
7.0,FG,0.4
6.0,FG,0.65
5.0,FG,0.45
4.0,FG,0.4
3.0,FG,0.35
2.0,FG,0.075
1.0,FG,0.325
82.0,FG,0.375
81.0,FG,0.225
80.0,FG,0.475
79.0,FG,0.35
78.0,FG,0.35
77.0,FG,0.325
76.0,FG,0.55
75.0,FG,0.375
74.0,FG,0.5
73.0,FG,0.425
72.0,FG,0.35
71.0,FG,0.425
70.0,FG,0.2
69.0,FG,0.4
68.0,FG,0.325
67.0,FG,0.475
66.0,FG,0.425
65.0,FG,0.45
64.0,FG,0.25
63.0,FG,0.325
62.0,FG,0.425
61.0,FG,0.425
60.0,FG,0.55
59.0,FG,0.325
58.0,FG,0.4
57.0,FG,0.725
56.0,FG,0.6
55.0,FG,0.4
54.0,FG,0.5
53.0,FG,0.425
52.0,FG,0.35
51.0,FG,0.3
50.0,FG,0.35
49.0,FG,0.3
48.0,FG,0.275
47.0,FG,0.575
46.0,FG,0.25
45.0,FG,0.475
44.0,FG,0.325
43.0,FG,0.325
42.0,FG,0.225
41.0,FG,0.2
40.0,FG,0.325
39.0,FG,0.375
38.0,FG,0.25
37.0,FG,0.375
36.0,FG,0.425
35.0,FG,0.1
34.0,FG,0.35
33.0,FG,0.45
32.0,FG,0.4
31.0,FG,0.2
30.0,FG,0.45
29.0,FG,0.3
28.0,FG,0.275
27.0,FG,0.45
26.0,FG,0.375
25.0,FG,0.425
24.0,FG,0.45
23.0,FG,0.2
22.0,FG,0.375
21.0,FG,0.275
20.0,FG,0.45
19.0,FG,0.325
18.0,FG,0.325
17.0,FG,0.275
16.0,FG,0.325
15.0,FG,0.575
14.0,FG,0.45
13.0,FG,0.3
12.0,FG,0.225
11.0,FG,0.35
10.0,FG,0.6
9.0,FG,0.45
8.0,FG,0.35
7.0,FG,0.3
6.0,FG,0.45
5.0,FG,0.3
4.0,FG,0.175
3.0,FG,0.125
2.0,FG,0.325
1.0,FG,0.4
82.0,FG,0.275
81.0,FG,0.625
80.0,FG,0.5
79.0,FG,0.45
78.0,FG,0.35
77.0,FG,0.525
76.0,FG,0.475
75.0,FG,0.275
74.0,FG,0.225
73.0,FG,0.475
72.0,FG,0.45
71.0,FG,0.35
70.0,FG,0.3
69.0,FG,0.375
68.0,FG,0.25
67.0,FG,0.475
66.0,FG,0.425
65.0,FG,0.2
64.0,FG,0.425
63.0,FG,0.325
62.0,FG,0.225
61.0,FG,0.375
60.0,FG,0.55
59.0,FG,0.35
58.0,FG,0.475
57.0,FG,0.1
56.0,FG,0.45
55.0,FG,0.4
54.0,FG,0.225
53.0,FG,0.35
52.0,FG,0.3
51.0,FG,0.425
50.0,FG,0.3
49.0,FG,0.475
48.0,FG,0.325
47.0,FG,0.4
46.0,FG,0.5
45.0,FG,0.475
44.0,FG,0.475
43.0,FG,0.325
42.0,FG,0.475
41.0,FG,0.125
40.0,FG,0.5
39.0,FG,0.375
38.0,FG,0.525
37.0,FG,0.65
36.0,FG,0.575
35.0,FG,0.2
34.0,FG,0.45
33.0,FG,0.4
32.0,FG,0.35
31.0,FG,0.525
30.0,FG,0.425
29.0,FG,0.4
28.0,FG,0.35
27.0,FG,0.525
26.0,FG,0.275
25.0,FG,0.55
24.0,FG,0.35
23.0,FG,0.475
22.0,FG,0.375
21.0,FG,0.225
20.0,FG,0.3
19.0,FG,0.575
18.0,FG,0.275
17.0,FG,0.55
16.0,FG,0.3
15.0,FG,0.35
14.0,FG,0.25
13.0,FG,0.425
12.0,FG,0.5
11.0,FG,0.4
10.0,FG,0.125
9.0,FG,0.225
8.0,FG,0.425
7.0,FG,0.2
6.0,FG,0.425
5.0,FG,0.3
4.0,FG,0.475
3.0,FG,0.425
2.0,FG,0.275
1.0,FG,0.4
82.0,FG,0.4
81.0,FG,0.45
80.0,FG,0.65
79.0,FG,0.375
78.0,FG,0.65
77.0,FG,0.55
76.0,FG,0.35
75.0,FG,0.35
74.0,FG,0.5
73.0,FG,0.375
72.0,FG,0.325
71.0,FG,0.35
70.0,FG,0.6
69.0,FG,0.35
68.0,FG,0.35
67.0,FG,0.25
66.0,FG,0.375
65.0,FG,0.5
64.0,FG,0.225
63.0,FG,0.375
62.0,FG,0.475
61.0,FG,0.275
60.0,FG,0.45
59.0,FG,0.35
58.0,FG,0.3
57.0,FG,0.35
56.0,FG,0.475
55.0,FG,0.5
54.0,FG,0.45
53.0,FG,0.45
52.0,FG,0.4
51.0,FG,0.3
50.0,FG,0.55
49.0,FG,0.425
48.0,FG,0.5
47.0,FG,0.4
46.0,FG,0.125
45.0,FG,0.325
44.0,FG,0.425
43.0,FG,0.65
42.0,FG,0.3
41.0,FG,0.325
40.0,FG,0.475
39.0,FG,0.4
38.0,FG,0.7
37.0,FG,0.575
36.0,FG,0.425
35.0,FG,0.325
34.0,FG,0.3
33.0,FG,0.475
32.0,FG,0.4
31.0,FG,0.325
30.0,FG,0.375
29.0,FG,0.425
28.0,FG,0.2
27.0,FG,0.2
26.0,FG,0.425
25.0,FG,0.35
24.0,FG,0.475
23.0,FG,0.4
22.0,FG,0.4
21.0,FG,0.525
20.0,FG,0.475
19.0,FG,0.45
18.0,FG,0.45
17.0,FG,0.525
16.0,FG,0.35
15.0,FG,0.475
14.0,FG,0.3
13.0,FG,0.625
12.0,FG,0.375
11.0,FG,0.5
10.0,FG,0.325
9.0,FG,0.575
8.0,FG,0.4
7.0,FG,0.4
6.0,FG,0.575
5.0,FG,0.35
4.0,FG,0.35
3.0,FG,0.6
2.0,FG,0.175
1.0,FG,0.375
82.0,FG,0.425
81.0,FG,0.35
80.0,FG,0.375
79.0,FG,0.35
78.0,FG,0.775
77.0,FG,0.525
76.0,FG,0.4
75.0,FG,0.55
74.0,FG,0.35
73.0,FG,0.275
72.0,FG,0.5
71.0,FG,0.425
70.0,FG,0.175
69.0,FG,0.425
68.0,FG,0.35
67.0,FG,0.5
66.0,FG,0.375
65.0,FG,0.4
64.0,FG,0.6
63.0,FG,0.325
62.0,FG,0.275
61.0,FG,0.375
60.0,FG,0.325
59.0,FG,0.45
58.0,FG,0.475
57.0,FG,0.45
56.0,FG,0.425
55.0,FG,0.725
54.0,FG,0.325
53.0,FG,0.45
52.0,FG,0.6
51.0,FG,0.55
50.0,FG,0.4
49.0,FG,0.6
48.0,FG,0.475
47.0,FG,0.375
46.0,FG,0.0
45.0,FG,0.575
44.0,FG,0.275
43.0,FG,0.325
42.0,FG,0.55
41.0,FG,0.45
40.0,FG,0.45
39.0,FG,0.35
38.0,FG,0.625
37.0,FG,0.325
36.0,FG,0.3
35.0,FG,0.325
34.0,FG,0.25
33.0,FG,0.425
32.0,FG,0.45
31.0,FG,0.425
30.0,FG,0.275
29.0,FG,0.525
28.0,FG,0.525
27.0,FG,0.325
26.0,FG,0.4
25.0,FG,0.15
24.0,FG,0.3
23.0,FG,0.5
22.0,FG,0.55
21.0,FG,0.6
20.0,FG,0.55
19.0,FG,0.4
18.0,FG,0.25
17.0,FG,0.45
16.0,FG,0.175
15.0,FG,0.45
14.0,FG,0.525
13.0,FG,0.575
12.0,FG,0.3
11.0,FG,0.675
10.0,FG,0.3
9.0,FG,0.2
8.0,FG,0.35
7.0,FG,0.65
6.0,FG,0.425
5.0,FG,0.4
4.0,FG,0.5
3.0,FG,0.4
2.0,FG,0.4
1.0,FG,0.425
82.0,FG,0.45
81.0,FG,0.375
80.0,FG,0.2
79.0,FG,0.475
78.0,FG,0.45
77.0,FG,0.65
76.0,FG,0.5
75.0,FG,0.575
74.0,FG,0.725
73.0,FG,0.45
72.0,FG,0.525
71.0,FG,0.425
70.0,FG,0.975
69.0,FG,0.475
68.0,FG,0.275
67.0,FG,0.55
66.0,FG,0.725
65.0,FG,0.65
64.0,FG,0.225
63.0,FG,0.325
62.0,FG,0.4
61.0,FG,0.45
60.0,FG,0.225
59.0,FG,0.2
58.0,FG,0.575
57.0,FG,0.55
56.0,FG,0.475
55.0,FG,0.475
54.0,FG,0.4
53.0,FG,0.35
52.0,FG,0.425
51.0,FG,0.45
50.0,FG,0.425
49.0,FG,0.375
48.0,FG,0.375
47.0,FG,0.4
46.0,FG,0.275
45.0,FG,0.325
44.0,FG,0.075
43.0,FG,0.6
42.0,FG,0.4
41.0,FG,0.5
40.0,FG,0.575
39.0,FG,0.325
38.0,FG,0.4
37.0,FG,0.525
36.0,FG,0.375
35.0,FG,0.375
34.0,FG,0.525
33.0,FG,0.325
32.0,FG,0.35
31.0,FG,0.5
30.0,FG,0.4
29.0,FG,0.575
28.0,FG,0.475
27.0,FG,0.5
26.0,FG,0.425
25.0,FG,0.5
24.0,FG,0.6
23.0,FG,0.5
22.0,FG,0.5
21.0,FG,0.65
20.0,FG,0.2
19.0,FG,0.475
18.0,FG,0.75
17.0,FG,0.425
16.0,FG,0.575
15.0,FG,0.7
14.0,FG,0.625
13.0,FG,0.375
12.0,FG,0.2
11.0,FG,0.8
10.0,FG,0.225
9.0,FG,0.275
8.0,FG,0.675
7.0,FG,0.625
5.0,FG,0.625
4.0,FG,0.45
3.0,FG,0.45
2.0,FG,0.625
1.0,FG,0.55
82.0,FG,0.65
81.0,FG,0.525
80.0,FG,0.85
79.0,FG,0.1
78.0,FG,0.5
77.0,FG,0.575
76.0,FG,0.3
75.0,FG,0.325
74.0,FG,0.4
73.0,FG,0.275
72.0,FG,0.35
71.0,FG,0.575
70.0,FG,0.6
69.0,FG,0.625
68.0,FG,0.675
67.0,FG,0.425
66.0,FG,0.65
65.0,FG,0.55
64.0,FG,0.725
63.0,FG,0.525
62.0,FG,0.675
61.0,FG,0.525
60.0,FG,0.5
59.0,FG,0.5
58.0,FG,0.475
57.0,FG,0.6
56.0,FG,0.85
55.0,FG,0.425
54.0,FG,0.65
53.0,FG,0.475
52.0,FG,0.5
51.0,FG,0.3
49.0,FG,0.5
48.0,FG,0.45
47.0,FG,0.55
46.0,FG,0.4
45.0,FG,0.325
44.0,FG,0.6
43.0,FG,0.35
42.0,FG,0.675
41.0,FG,0.375
40.0,FG,0.725
39.0,FG,0.425
38.0,FG,0.675
37.0,FG,0.325
36.0,FG,0.525
35.0,FG,0.675
34.0,FG,0.475
33.0,FG,0.475
32.0,FG,0.55
31.0,FG,0.575
30.0,FG,0.45
29.0,FG,0.375
28.0,FG,0.2
27.0,FG,0.4
26.0,FG,0.275
25.0,FG,0.4
24.0,FG,0.625
23.0,FG,0.25
22.0,FG,0.175
21.0,FG,0.7
20.0,FG,0.35
19.0,FG,0.675
18.0,FG,0.8
17.0,FG,0.375
16.0,FG,0.625
15.0,FG,0.6
14.0,FG,0.425
13.0,FG,0.625
12.0,FG,0.65
11.0,FG,1.0
10.0,FG,0.425
9.0,FG,0.4
8.0,FG,0.375
7.0,FG,0.55
6.0,FG,0.275
5.0,FG,0.575
4.0,FG,0.625
3.0,FG,0.5
2.0,FG,0.275
1.0,FG,0.6
82.0,FG,0.55
81.0,FG,0.475
80.0,FG,0.475
79.0,FG,0.85
78.0,FG,0.55
77.0,FG,0.45
75.0,FG,0.425
74.0,FG,0.5
73.0,FG,0.625
72.0,FG,0.8
71.0,FG,0.475
70.0,FG,0.65
69.0,FG,0.575
68.0,FG,0.55
67.0,FG,0.55
66.0,FG,0.575
65.0,FG,0.825
64.0,FG,0.475
63.0,FG,0.375
62.0,FG,0.375
61.0,FG,0.575
60.0,FG,0.5
59.0,FG,0.675
58.0,FG,0.4
57.0,FG,0.45
56.0,FG,0.7
55.0,FG,0.425
54.0,FG,0.425
53.0,FG,0.625
52.0,FG,0.5
51.0,FG,0.275
50.0,FG,0.65
49.0,FG,0.45
48.0,FG,0.425
47.0,FG,0.35
46.0,FG,0.4
45.0,FG,0.6
44.0,FG,0.375
43.0,FG,0.375
41.0,FG,0.4
39.0,FG,0.65
38.0,FG,0.35
37.0,FG,0.475
36.0,FG,0.65
35.0,FG,0.4
34.0,FG,0.375
32.0,FG,0.425
31.0,FG,0.5
30.0,FG,0.475
29.0,FG,0.4
28.0,FG,0.325
27.0,FG,0.55
26.0,FG,0.425
25.0,FG,0.5
24.0,FG,0.55
23.0,FG,0.775
22.0,FG,0.475
21.0,FG,0.5
20.0,FG,0.65
19.0,FG,0.85
18.0,FG,0.375
17.0,FG,0.7
16.0,FG,0.5
15.0,FG,0.625
14.0,FG,0.45
13.0,FG,0.725
12.0,FG,0.675
11.0,FG,0.475
10.0,FG,0.575
9.0,FG,0.75
8.0,FG,0.65
7.0,FG,0.825
6.0,FG,0.35
5.0,FG,0.425
4.0,FG,0.625
3.0,FG,0.325
2.0,FG,0.75
1.0,FG,0.525
82.0,FG,0.5
81.0,FG,0.675
80.0,FG,0.525
79.0,FG,0.4
78.0,FG,0.575
77.0,FG,0.525
76.0,FG,0.375
75.0,FG,0.475
74.0,FG,0.675
73.0,FG,0.45
72.0,FG,0.95
71.0,FG,0.65
70.0,FG,0.35
69.0,FG,0.625
68.0,FG,0.425
67.0,FG,0.425
66.0,FG,0.6
65.0,FG,0.425
64.0,FG,0.475
63.0,FG,0.6
62.0,FG,0.525
61.0,FG,0.325
60.0,FG,0.625
59.0,FG,0.725
58.0,FG,0.5
57.0,FG,0.4
56.0,FG,0.6
55.0,FG,0.45
54.0,FG,0.6
53.0,FG,0.6
52.0,FG,0.475
51.0,FG,0.675
50.0,FG,0.55
49.0,FG,0.675
48.0,FG,0.5
47.0,FG,0.6
46.0,FG,0.775
45.0,FG,0.725
43.0,FG,0.9
42.0,FG,0.625
40.0,FG,0.5
39.0,FG,0.575
38.0,FG,0.425
37.0,FG,0.425
36.0,FG,0.425
35.0,FG,0.425
33.0,FG,0.425
31.0,FG,0.725
30.0,FG,0.85
29.0,FG,0.625
28.0,FG,0.675
27.0,FG,0.875
26.0,FG,0.875
25.0,FG,0.6
24.0,FG,0.625
23.0,FG,0.45
22.0,FG,0.525
21.0,FG,0.8
20.0,FG,0.475
19.0,FG,0.475
18.0,FG,0.675
17.0,FG,0.825
16.0,FG,0.85
15.0,FG,0.675
14.0,FG,0.675
12.0,FG,0.65
11.0,FG,0.6
10.0,FG,0.525
9.0,FG,0.55
8.0,FG,0.575
7.0,FG,0.75
6.0,FG,0.375
5.0,FG,0.475
4.0,FG,0.475
82.0,FG,0.7
81.0,FG,0.55
80.0,FG,0.8
79.0,FG,0.6
78.0,FG,0.4
77.0,FG,0.725
76.0,FG,0.65
75.0,FG,0.575
74.0,FG,0.575
73.0,FG,0.75
72.0,FG,0.225
71.0,FG,0.8
70.0,FG,0.475
69.0,FG,0.425
68.0,FG,0.4
67.0,FG,0.55
66.0,FG,0.425
65.0,FG,0.825
64.0,FG,0.55
63.0,FG,0.825
62.0,FG,0.575
61.0,FG,0.5
60.0,FG,0.475
59.0,FG,0.45
58.0,FG,0.525
57.0,FG,0.575
56.0,FG,0.625
55.0,FG,0.5
54.0,FG,0.5
53.0,FG,0.5
52.0,FG,0.35
51.0,FG,0.45
50.0,FG,0.65
49.0,FG,0.325
48.0,FG,0.475
47.0,FG,0.525
46.0,FG,0.9
45.0,FG,0.5
44.0,FG,0.7
43.0,FG,0.4
42.0,FG,0.35
41.0,FG,0.675
40.0,FG,0.525
39.0,FG,0.725
38.0,FG,0.625
37.0,FG,0.525
36.0,FG,0.8
35.0,FG,0.35
34.0,FG,0.4
32.0,FG,0.15
30.0,FG,0.575
29.0,FG,0.65
28.0,FG,0.475
27.0,FG,0.575
26.0,FG,0.525
25.0,FG,0.45
24.0,FG,0.6
23.0,FG,0.325
22.0,FG,0.675
21.0,FG,0.425
20.0,FG,0.4
19.0,FG,0.4
18.0,FG,0.6
17.0,FG,0.625
16.0,FG,0.55
15.0,FG,0.675
14.0,FG,0.425
13.0,FG,0.525
12.0,FG,0.3
11.0,FG,0.6
10.0,FG,0.325
9.0,FG,0.625
7.0,FG,0.5
6.0,FG,0.425
5.0,FG,0.6
4.0,FG,0.525
3.0,FG,0.375
2.0,FG,0.5
1.0,FG,0.675
82.0,FG,0.525
81.0,FG,0.65
80.0,FG,0.625
79.0,FG,0.475
78.0,FG,0.45
75.0,FG,0.6
74.0,FG,0.475
73.0,FG,0.525
72.0,FG,0.75
71.0,FG,0.45
70.0,FG,0.6
69.0,FG,0.5
68.0,FG,0.625
67.0,FG,0.55
66.0,FG,0.475
65.0,FG,0.325
64.0,FG,0.575
63.0,FG,0.525
61.0,FG,0.575
60.0,FG,0.55
59.0,FG,0.5
58.0,FG,0.325
57.0,FG,0.525
55.0,FG,0.475
54.0,FG,0.55
53.0,FG,0.725
52.0,FG,0.525
51.0,FG,0.35
50.0,FG,0.575
49.0,FG,0.675
48.0,FG,0.45
47.0,FG,0.525
46.0,FG,0.65
45.0,FG,0.325
44.0,FG,0.575
43.0,FG,0.5
42.0,FG,0.425
41.0,FG,0.65
40.0,FG,0.65
39.0,FG,0.375
38.0,FG,0.475
37.0,FG,0.6
36.0,FG,0.475
35.0,FG,0.3
34.0,FG,0.375
33.0,FG,0.525
32.0,FG,0.55
31.0,FG,0.525
30.0,FG,0.575
29.0,FG,0.55
28.0,FG,0.425
27.0,FG,0.45
26.0,FG,0.675
25.0,FG,0.575
24.0,FG,0.55
23.0,FG,0.575
22.0,FG,0.625
21.0,FG,0.625
20.0,FG,0.575
19.0,FG,0.825
18.0,FG,0.4
17.0,FG,0.5
16.0,FG,0.3
15.0,FG,0.75
14.0,FG,0.475
13.0,FG,0.275
12.0,FG,0.65
11.0,FG,0.6
10.0,FG,0.475
9.0,FG,0.35
8.0,FG,0.45
7.0,FG,0.575
6.0,FG,0.25
5.0,FG,0.475
4.0,FG,0.475
3.0,FG,0.525
2.0,FG,0.55
1.0,FG,0.675
82.0,FG,0.475
81.0,FG,0.5
80.0,FG,0.675
79.0,FG,0.625
