G,variable,value
65.0,AST,22.0
64.0,AST,19.0
63.0,AST,24.0
62.0,AST,21.0
61.0,AST,23.0
60.0,AST,26.0
59.0,AST,24.0
58.0,AST,22.0
57.0,AST,21.0
56.0,AST,18.0
55.0,AST,35.0
54.0,AST,18.0
53.0,AST,19.0
52.0,AST,25.0
51.0,AST,25.0
50.0,AST,21.0
49.0,AST,21.0
48.0,AST,23.0
47.0,AST,34.0
46.0,AST,14.0
45.0,AST,21.0
44.0,AST,29.0
43.0,AST,20.0
42.0,AST,31.0
41.0,AST,23.0
40.0,AST,25.0
39.0,AST,22.0
38.0,AST,29.0
37.0,AST,23.0
36.0,AST,12.0
35.0,AST,31.0
34.0,AST,34.0
33.0,AST,22.0
32.0,AST,30.0
31.0,AST,16.0
30.0,AST,18.0
29.0,AST,18.0
28.0,AST,15.0
27.0,AST,19.0
26.0,AST,23.0
25.0,AST,28.0
24.0,AST,26.0
23.0,AST,21.0
22.0,AST,22.0
21.0,AST,26.0
20.0,AST,24.0
19.0,AST,29.0
18.0,AST,23.0
17.0,AST,29.0
16.0,AST,33.0
15.0,AST,25.0
14.0,AST,26.0
13.0,AST,17.0
12.0,AST,20.0
11.0,AST,32.0
10.0,AST,32.0
9.0,AST,24.0
8.0,AST,24.0
7.0,AST,22.0
6.0,AST,27.0
5.0,AST,24.0
4.0,AST,33.0
3.0,AST,33.0
2.0,AST,24.0
1.0,AST,25.0
82.0,AST,23.0
81.0,AST,18.0
80.0,AST,15.0
79.0,AST,24.0
78.0,AST,22.0
77.0,AST,26.0
76.0,AST,28.0
75.0,AST,24.0
74.0,AST,30.0
73.0,AST,14.0
72.0,AST,25.0
71.0,AST,30.0
70.0,AST,15.0
69.0,AST,19.0
68.0,AST,25.0
67.0,AST,28.0
66.0,AST,34.0
65.0,AST,18.0
64.0,AST,28.0
63.0,AST,21.0
62.0,AST,18.0
61.0,AST,15.0
60.0,AST,24.0
59.0,AST,27.0
58.0,AST,26.0
57.0,AST,32.0
56.0,AST,19.0
55.0,AST,34.0
54.0,AST,25.0
53.0,AST,27.0
52.0,AST,21.0
51.0,AST,19.0
50.0,AST,20.0
49.0,AST,24.0
48.0,AST,26.0
47.0,AST,29.0
46.0,AST,24.0
45.0,AST,20.0
44.0,AST,18.0
43.0,AST,22.0
42.0,AST,21.0
41.0,AST,25.0
40.0,AST,16.0
39.0,AST,26.0
38.0,AST,17.0
37.0,AST,30.0
36.0,AST,19.0
35.0,AST,26.0
34.0,AST,22.0
33.0,AST,19.0
32.0,AST,26.0
31.0,AST,18.0
30.0,AST,28.0
29.0,AST,21.0
28.0,AST,19.0
27.0,AST,21.0
26.0,AST,34.0
25.0,AST,21.0
24.0,AST,25.0
23.0,AST,25.0
22.0,AST,20.0
21.0,AST,24.0
20.0,AST,24.0
19.0,AST,22.0
18.0,AST,24.0
17.0,AST,21.0
16.0,AST,33.0
15.0,AST,23.0
14.0,AST,21.0
13.0,AST,20.0
12.0,AST,25.0
11.0,AST,18.0
10.0,AST,20.0
9.0,AST,30.0
8.0,AST,21.0
7.0,AST,30.0
6.0,AST,23.0
5.0,AST,27.0
4.0,AST,27.0
3.0,AST,33.0
2.0,AST,28.0
1.0,AST,20.0
82.0,AST,29.0
81.0,AST,24.0
80.0,AST,20.0
79.0,AST,20.0
78.0,AST,23.0
77.0,AST,26.0
76.0,AST,21.0
75.0,AST,29.0
74.0,AST,22.0
73.0,AST,14.0
72.0,AST,23.0
71.0,AST,30.0
70.0,AST,20.0
69.0,AST,30.0
68.0,AST,21.0
67.0,AST,17.0
66.0,AST,26.0
65.0,AST,15.0
64.0,AST,10.0
63.0,AST,31.0
62.0,AST,26.0
61.0,AST,21.0
60.0,AST,31.0
59.0,AST,20.0
58.0,AST,28.0
57.0,AST,17.0
56.0,AST,14.0
55.0,AST,24.0
54.0,AST,18.0
53.0,AST,28.0
52.0,AST,23.0
51.0,AST,26.0
50.0,AST,25.0
49.0,AST,25.0
48.0,AST,25.0
47.0,AST,30.0
46.0,AST,34.0
45.0,AST,9.0
44.0,AST,21.0
43.0,AST,30.0
42.0,AST,28.0
41.0,AST,28.0
40.0,AST,26.0
39.0,AST,22.0
38.0,AST,25.0
37.0,AST,20.0
36.0,AST,16.0
35.0,AST,17.0
34.0,AST,31.0
33.0,AST,13.0
32.0,AST,23.0
31.0,AST,18.0
30.0,AST,22.0
29.0,AST,27.0
28.0,AST,33.0
27.0,AST,40.0
26.0,AST,14.0
25.0,AST,20.0
24.0,AST,14.0
23.0,AST,31.0
22.0,AST,25.0
21.0,AST,22.0
20.0,AST,27.0
19.0,AST,20.0
18.0,AST,17.0
17.0,AST,30.0
16.0,AST,21.0
15.0,AST,21.0
14.0,AST,20.0
13.0,AST,22.0
12.0,AST,22.0
11.0,AST,22.0
10.0,AST,22.0
9.0,AST,21.0
8.0,AST,17.0
7.0,AST,19.0
6.0,AST,28.0
5.0,AST,25.0
4.0,AST,21.0
3.0,AST,15.0
2.0,AST,15.0
1.0,AST,16.0
82.0,AST,22.0
81.0,AST,13.0
80.0,AST,21.0
79.0,AST,33.0
78.0,AST,24.0
77.0,AST,21.0
76.0,AST,14.0
75.0,AST,27.0
74.0,AST,24.0
73.0,AST,23.0
72.0,AST,26.0
71.0,AST,27.0
70.0,AST,28.0
69.0,AST,21.0
68.0,AST,16.0
67.0,AST,18.0
66.0,AST,13.0
65.0,AST,28.0
64.0,AST,20.0
63.0,AST,31.0
62.0,AST,24.0
61.0,AST,31.0
60.0,AST,23.0
59.0,AST,23.0
58.0,AST,26.0
57.0,AST,33.0
56.0,AST,27.0
55.0,AST,22.0
54.0,AST,25.0
53.0,AST,14.0
52.0,AST,24.0
51.0,AST,19.0
50.0,AST,29.0
49.0,AST,20.0
48.0,AST,24.0
47.0,AST,21.0
46.0,AST,24.0
45.0,AST,21.0
44.0,AST,13.0
43.0,AST,22.0
42.0,AST,14.0
41.0,AST,17.0
40.0,AST,30.0
39.0,AST,18.0
38.0,AST,31.0
37.0,AST,20.0
36.0,AST,17.0
35.0,AST,21.0
34.0,AST,18.0
33.0,AST,19.0
32.0,AST,14.0
31.0,AST,22.0
30.0,AST,27.0
29.0,AST,17.0
28.0,AST,22.0
27.0,AST,21.0
26.0,AST,19.0
25.0,AST,24.0
24.0,AST,25.0
23.0,AST,18.0
22.0,AST,18.0
21.0,AST,19.0
20.0,AST,16.0
19.0,AST,22.0
18.0,AST,29.0
17.0,AST,22.0
16.0,AST,15.0
15.0,AST,17.0
14.0,AST,27.0
13.0,AST,26.0
12.0,AST,22.0
11.0,AST,31.0
10.0,AST,26.0
9.0,AST,17.0
8.0,AST,29.0
7.0,AST,21.0
6.0,AST,17.0
5.0,AST,27.0
4.0,AST,30.0
3.0,AST,32.0
2.0,AST,21.0
1.0,AST,20.0
82.0,AST,20.0
81.0,AST,19.0
80.0,AST,15.0
79.0,AST,22.0
78.0,AST,20.0
77.0,AST,18.0
76.0,AST,14.0
75.0,AST,19.0
74.0,AST,20.0
73.0,AST,22.0
72.0,AST,17.0
71.0,AST,19.0
70.0,AST,23.0
69.0,AST,16.0
68.0,AST,20.0
67.0,AST,16.0
66.0,AST,15.0
65.0,AST,28.0
64.0,AST,27.0
63.0,AST,20.0
62.0,AST,17.0
61.0,AST,25.0
60.0,AST,17.0
59.0,AST,27.0
58.0,AST,14.0
57.0,AST,28.0
56.0,AST,14.0
55.0,AST,18.0
54.0,AST,22.0
53.0,AST,16.0
52.0,AST,24.0
51.0,AST,26.0
50.0,AST,23.0
49.0,AST,14.0
48.0,AST,22.0
47.0,AST,29.0
46.0,AST,22.0
45.0,AST,25.0
44.0,AST,15.0
43.0,AST,22.0
42.0,AST,24.0
41.0,AST,13.0
40.0,AST,15.0
39.0,AST,27.0
38.0,AST,22.0
37.0,AST,16.0
36.0,AST,14.0
35.0,AST,18.0
34.0,AST,17.0
33.0,AST,9.0
32.0,AST,25.0
31.0,AST,20.0
30.0,AST,13.0
29.0,AST,13.0
28.0,AST,21.0
27.0,AST,14.0
26.0,AST,21.0
25.0,AST,16.0
24.0,AST,17.0
23.0,AST,18.0
22.0,AST,33.0
21.0,AST,25.0
20.0,AST,17.0
19.0,AST,18.0
18.0,AST,24.0
17.0,AST,23.0
16.0,AST,15.0
15.0,AST,21.0
14.0,AST,24.0
13.0,AST,22.0
12.0,AST,16.0
11.0,AST,17.0
10.0,AST,15.0
9.0,AST,23.0
8.0,AST,24.0
7.0,AST,22.0
6.0,AST,18.0
5.0,AST,22.0
4.0,AST,26.0
3.0,AST,21.0
2.0,AST,23.0
1.0,AST,18.0
82.0,AST,10.0
81.0,AST,21.0
80.0,AST,23.0
79.0,AST,14.0
78.0,AST,23.0
77.0,AST,22.0
76.0,AST,21.0
75.0,AST,14.0
74.0,AST,26.0
73.0,AST,24.0
72.0,AST,21.0
71.0,AST,19.0
70.0,AST,19.0
69.0,AST,24.0
68.0,AST,22.0
67.0,AST,18.0
66.0,AST,16.0
65.0,AST,20.0
64.0,AST,19.0
63.0,AST,25.0
62.0,AST,23.0
61.0,AST,27.0
60.0,AST,23.0
59.0,AST,22.0
58.0,AST,27.0
57.0,AST,19.0
56.0,AST,22.0
55.0,AST,21.0
54.0,AST,16.0
53.0,AST,18.0
52.0,AST,21.0
51.0,AST,21.0
50.0,AST,22.0
49.0,AST,13.0
48.0,AST,15.0
47.0,AST,22.0
46.0,AST,20.0
45.0,AST,13.0
44.0,AST,19.0
43.0,AST,15.0
42.0,AST,24.0
41.0,AST,17.0
40.0,AST,21.0
39.0,AST,22.0
38.0,AST,17.0
37.0,AST,19.0
36.0,AST,26.0
35.0,AST,21.0
34.0,AST,23.0
33.0,AST,25.0
32.0,AST,24.0
31.0,AST,26.0
30.0,AST,21.0
29.0,AST,26.0
28.0,AST,27.0
27.0,AST,28.0
26.0,AST,27.0
25.0,AST,17.0
24.0,AST,23.0
23.0,AST,18.0
22.0,AST,30.0
21.0,AST,22.0
20.0,AST,21.0
19.0,AST,17.0
18.0,AST,13.0
17.0,AST,8.0
16.0,AST,16.0
15.0,AST,17.0
14.0,AST,24.0
13.0,AST,19.0
12.0,AST,21.0
11.0,AST,22.0
10.0,AST,21.0
9.0,AST,22.0
8.0,AST,26.0
7.0,AST,26.0
6.0,AST,25.0
5.0,AST,22.0
4.0,AST,26.0
3.0,AST,22.0
2.0,AST,20.0
1.0,AST,24.0
82.0,AST,24.0
81.0,AST,22.0
80.0,AST,21.0
79.0,AST,23.0
78.0,AST,28.0
77.0,AST,20.0
76.0,AST,27.0
75.0,AST,23.0
74.0,AST,25.0
73.0,AST,20.0
72.0,AST,32.0
71.0,AST,16.0
70.0,AST,24.0
69.0,AST,17.0
68.0,AST,17.0
67.0,AST,22.0
66.0,AST,24.0
65.0,AST,24.0
64.0,AST,27.0
63.0,AST,25.0
62.0,AST,25.0
61.0,AST,23.0
60.0,AST,27.0
59.0,AST,18.0
58.0,AST,26.0
57.0,AST,17.0
56.0,AST,18.0
55.0,AST,18.0
54.0,AST,19.0
53.0,AST,17.0
52.0,AST,23.0
51.0,AST,24.0
50.0,AST,23.0
49.0,AST,26.0
48.0,AST,19.0
47.0,AST,25.0
46.0,AST,26.0
45.0,AST,23.0
44.0,AST,20.0
43.0,AST,31.0
42.0,AST,25.0
41.0,AST,21.0
40.0,AST,26.0
39.0,AST,22.0
38.0,AST,21.0
37.0,AST,21.0
36.0,AST,22.0
35.0,AST,30.0
34.0,AST,23.0
33.0,AST,22.0
32.0,AST,24.0
31.0,AST,22.0
30.0,AST,16.0
29.0,AST,18.0
28.0,AST,24.0
27.0,AST,20.0
26.0,AST,19.0
25.0,AST,23.0
24.0,AST,18.0
23.0,AST,19.0
22.0,AST,27.0
21.0,AST,24.0
20.0,AST,27.0
19.0,AST,24.0
18.0,AST,14.0
17.0,AST,25.0
16.0,AST,12.0
15.0,AST,24.0
14.0,AST,18.0
13.0,AST,15.0
12.0,AST,18.0
11.0,AST,18.0
10.0,AST,22.0
9.0,AST,19.0
8.0,AST,24.0
7.0,AST,18.0
6.0,AST,20.0
5.0,AST,23.0
4.0,AST,20.0
3.0,AST,27.0
2.0,AST,23.0
1.0,AST,23.0
82.0,AST,26.0
81.0,AST,13.0
80.0,AST,20.0
79.0,AST,14.0
78.0,AST,16.0
77.0,AST,25.0
76.0,AST,24.0
75.0,AST,23.0
74.0,AST,13.0
73.0,AST,24.0
72.0,AST,14.0
71.0,AST,17.0
70.0,AST,22.0
69.0,AST,25.0
68.0,AST,25.0
67.0,AST,16.0
66.0,AST,18.0
65.0,AST,17.0
64.0,AST,13.0
63.0,AST,23.0
62.0,AST,30.0
61.0,AST,16.0
60.0,AST,16.0
59.0,AST,25.0
58.0,AST,22.0
57.0,AST,16.0
56.0,AST,17.0
55.0,AST,15.0
54.0,AST,18.0
53.0,AST,18.0
52.0,AST,20.0
51.0,AST,18.0
50.0,AST,18.0
49.0,AST,27.0
48.0,AST,13.0
47.0,AST,19.0
46.0,AST,18.0
45.0,AST,25.0
44.0,AST,16.0
43.0,AST,19.0
42.0,AST,31.0
41.0,AST,16.0
40.0,AST,27.0
39.0,AST,26.0
38.0,AST,21.0
37.0,AST,24.0
36.0,AST,15.0
35.0,AST,14.0
34.0,AST,17.0
33.0,AST,20.0
32.0,AST,27.0
31.0,AST,17.0
30.0,AST,22.0
29.0,AST,20.0
28.0,AST,15.0
27.0,AST,18.0
26.0,AST,25.0
25.0,AST,21.0
24.0,AST,22.0
23.0,AST,22.0
22.0,AST,25.0
21.0,AST,21.0
20.0,AST,28.0
19.0,AST,26.0
18.0,AST,23.0
17.0,AST,22.0
16.0,AST,25.0
15.0,AST,30.0
14.0,AST,21.0
13.0,AST,18.0
12.0,AST,16.0
11.0,AST,18.0
10.0,AST,22.0
9.0,AST,19.0
8.0,AST,22.0
7.0,AST,24.0
6.0,AST,17.0
5.0,AST,20.0
4.0,AST,23.0
3.0,AST,20.0
2.0,AST,21.0
1.0,AST,28.0
82.0,AST,26.0
81.0,AST,18.0
80.0,AST,18.0
79.0,AST,14.0
78.0,AST,16.0
77.0,AST,25.0
76.0,AST,23.0
75.0,AST,26.0
74.0,AST,24.0
73.0,AST,24.0
72.0,AST,17.0
71.0,AST,19.0
70.0,AST,15.0
69.0,AST,17.0
68.0,AST,16.0
67.0,AST,19.0
66.0,AST,15.0
65.0,AST,13.0
64.0,AST,25.0
63.0,AST,16.0
62.0,AST,22.0
61.0,AST,20.0
60.0,AST,15.0
59.0,AST,14.0
58.0,AST,22.0
57.0,AST,13.0
56.0,AST,26.0
55.0,AST,18.0
54.0,AST,29.0
53.0,AST,19.0
52.0,AST,13.0
51.0,AST,24.0
50.0,AST,16.0
49.0,AST,30.0
48.0,AST,17.0
47.0,AST,21.0
46.0,AST,11.0
45.0,AST,14.0
44.0,AST,27.0
43.0,AST,16.0
42.0,AST,19.0
41.0,AST,21.0
40.0,AST,26.0
39.0,AST,24.0
38.0,AST,18.0
37.0,AST,24.0
36.0,AST,11.0
35.0,AST,15.0
34.0,AST,19.0
33.0,AST,19.0
32.0,AST,23.0
31.0,AST,24.0
30.0,AST,12.0
29.0,AST,8.0
28.0,AST,11.0
27.0,AST,12.0
26.0,AST,20.0
25.0,AST,13.0
24.0,AST,20.0
23.0,AST,20.0
22.0,AST,31.0
21.0,AST,18.0
20.0,AST,25.0
19.0,AST,17.0
18.0,AST,16.0
17.0,AST,17.0
16.0,AST,17.0
15.0,AST,17.0
14.0,AST,17.0
13.0,AST,22.0
12.0,AST,23.0
11.0,AST,21.0
10.0,AST,15.0
9.0,AST,20.0
8.0,AST,18.0
7.0,AST,28.0
6.0,AST,19.0
5.0,AST,22.0
4.0,AST,21.0
3.0,AST,20.0
2.0,AST,14.0
1.0,AST,25.0
82.0,AST,25.0
81.0,AST,23.0
80.0,AST,19.0
79.0,AST,18.0
78.0,AST,18.0
77.0,AST,13.0
76.0,AST,28.0
75.0,AST,21.0
74.0,AST,25.0
73.0,AST,16.0
72.0,AST,25.0
71.0,AST,19.0
70.0,AST,19.0
69.0,AST,25.0
68.0,AST,21.0
67.0,AST,20.0
66.0,AST,19.0
65.0,AST,21.0
64.0,AST,24.0
63.0,AST,21.0
62.0,AST,17.0
61.0,AST,26.0
60.0,AST,29.0
59.0,AST,22.0
58.0,AST,14.0
57.0,AST,21.0
56.0,AST,20.0
55.0,AST,18.0
54.0,AST,23.0
53.0,AST,20.0
52.0,AST,19.0
51.0,AST,14.0
50.0,AST,28.0
49.0,AST,20.0
48.0,AST,11.0
47.0,AST,26.0
46.0,AST,22.0
45.0,AST,13.0
44.0,AST,18.0
43.0,AST,27.0
42.0,AST,14.0
41.0,AST,23.0
40.0,AST,30.0
39.0,AST,20.0
38.0,AST,18.0
37.0,AST,23.0
36.0,AST,20.0
35.0,AST,30.0
34.0,AST,23.0
33.0,AST,22.0
32.0,AST,18.0
31.0,AST,12.0
30.0,AST,28.0
29.0,AST,21.0
28.0,AST,21.0
27.0,AST,16.0
26.0,AST,19.0
25.0,AST,22.0
24.0,AST,23.0
23.0,AST,26.0
22.0,AST,21.0
21.0,AST,20.0
20.0,AST,25.0
19.0,AST,23.0
18.0,AST,23.0
17.0,AST,23.0
16.0,AST,22.0
15.0,AST,14.0
14.0,AST,12.0
13.0,AST,22.0
12.0,AST,17.0
11.0,AST,17.0
10.0,AST,20.0
9.0,AST,18.0
8.0,AST,21.0
7.0,AST,27.0
6.0,AST,25.0
5.0,AST,23.0
4.0,AST,24.0
3.0,AST,24.0
2.0,AST,20.0
1.0,AST,24.0
82.0,AST,18.0
81.0,AST,26.0
80.0,AST,24.0
79.0,AST,14.0
78.0,AST,23.0
77.0,AST,23.0
76.0,AST,22.0
75.0,AST,25.0
74.0,AST,14.0
73.0,AST,19.0
72.0,AST,20.0
71.0,AST,22.0
70.0,AST,21.0
69.0,AST,24.0
68.0,AST,30.0
67.0,AST,17.0
66.0,AST,24.0
65.0,AST,24.0
64.0,AST,24.0
63.0,AST,19.0
62.0,AST,29.0
61.0,AST,22.0
60.0,AST,25.0
59.0,AST,22.0
58.0,AST,21.0
57.0,AST,21.0
56.0,AST,18.0
55.0,AST,18.0
54.0,AST,16.0
53.0,AST,18.0
52.0,AST,18.0
51.0,AST,21.0
50.0,AST,21.0
49.0,AST,14.0
48.0,AST,24.0
47.0,AST,27.0
46.0,AST,26.0
45.0,AST,21.0
44.0,AST,26.0
43.0,AST,17.0
42.0,AST,20.0
41.0,AST,21.0
40.0,AST,27.0
39.0,AST,30.0
38.0,AST,25.0
37.0,AST,20.0
36.0,AST,20.0
35.0,AST,21.0
34.0,AST,10.0
33.0,AST,26.0
32.0,AST,23.0
31.0,AST,11.0
30.0,AST,20.0
29.0,AST,27.0
28.0,AST,18.0
27.0,AST,24.0
26.0,AST,15.0
25.0,AST,22.0
24.0,AST,24.0
23.0,AST,20.0
22.0,AST,20.0
21.0,AST,17.0
20.0,AST,21.0
19.0,AST,25.0
18.0,AST,27.0
17.0,AST,17.0
16.0,AST,25.0
15.0,AST,16.0
14.0,AST,20.0
13.0,AST,16.0
12.0,AST,17.0
11.0,AST,21.0
10.0,AST,15.0
9.0,AST,17.0
8.0,AST,22.0
7.0,AST,22.0
6.0,AST,16.0
5.0,AST,17.0
4.0,AST,19.0
3.0,AST,19.0
2.0,AST,15.0
1.0,AST,22.0
82.0,AST,27.0
81.0,AST,19.0
80.0,AST,20.0
79.0,AST,23.0
78.0,AST,26.0
77.0,AST,24.0
76.0,AST,23.0
75.0,AST,20.0
74.0,AST,26.0
73.0,AST,23.0
72.0,AST,21.0
71.0,AST,23.0
70.0,AST,16.0
69.0,AST,23.0
68.0,AST,21.0
67.0,AST,13.0
66.0,AST,17.0
65.0,AST,28.0
64.0,AST,28.0
63.0,AST,16.0
62.0,AST,21.0
61.0,AST,26.0
60.0,AST,25.0
59.0,AST,24.0
58.0,AST,20.0
57.0,AST,21.0
56.0,AST,27.0
55.0,AST,23.0
54.0,AST,17.0
53.0,AST,18.0
52.0,AST,16.0
51.0,AST,17.0
50.0,AST,17.0
49.0,AST,24.0
48.0,AST,19.0
47.0,AST,20.0
46.0,AST,26.0
45.0,AST,23.0
44.0,AST,18.0
43.0,AST,17.0
42.0,AST,22.0
41.0,AST,19.0
40.0,AST,19.0
39.0,AST,27.0
38.0,AST,21.0
37.0,AST,24.0
36.0,AST,25.0
35.0,AST,17.0
34.0,AST,21.0
33.0,AST,25.0
32.0,AST,16.0
31.0,AST,25.0
30.0,AST,11.0
29.0,AST,23.0
28.0,AST,19.0
27.0,AST,23.0
26.0,AST,19.0
25.0,AST,27.0
24.0,AST,23.0
23.0,AST,20.0
22.0,AST,21.0
21.0,AST,16.0
20.0,AST,23.0
19.0,AST,17.0
18.0,AST,25.0
17.0,AST,33.0
16.0,AST,14.0
15.0,AST,18.0
14.0,AST,15.0
13.0,AST,26.0
12.0,AST,20.0
11.0,AST,23.0
10.0,AST,15.0
9.0,AST,26.0
8.0,AST,19.0
7.0,AST,21.0
6.0,AST,15.0
5.0,AST,19.0
4.0,AST,20.0
3.0,AST,23.0
2.0,AST,29.0
1.0,AST,21.0
50.0,AST,34.0
49.0,AST,23.0
48.0,AST,17.0
47.0,AST,26.0
46.0,AST,18.0
45.0,AST,29.0
44.0,AST,27.0
43.0,AST,13.0
42.0,AST,17.0
41.0,AST,23.0
40.0,AST,25.0
39.0,AST,15.0
38.0,AST,16.0
37.0,AST,26.0
36.0,AST,28.0
35.0,AST,17.0
34.0,AST,23.0
33.0,AST,24.0
32.0,AST,28.0
31.0,AST,12.0
30.0,AST,18.0
29.0,AST,14.0
28.0,AST,23.0
27.0,AST,22.0
26.0,AST,16.0
25.0,AST,15.0
24.0,AST,19.0
23.0,AST,22.0
22.0,AST,15.0
21.0,AST,16.0
20.0,AST,29.0
19.0,AST,24.0
18.0,AST,25.0
17.0,AST,16.0
16.0,AST,20.0
15.0,AST,24.0
14.0,AST,23.0
13.0,AST,20.0
12.0,AST,23.0
11.0,AST,21.0
10.0,AST,25.0
9.0,AST,32.0
8.0,AST,13.0
7.0,AST,26.0
6.0,AST,29.0
5.0,AST,24.0
4.0,AST,19.0
3.0,AST,25.0
2.0,AST,14.0
1.0,AST,20.0
82.0,AST,20.0
81.0,AST,17.0
80.0,AST,25.0
79.0,AST,22.0
78.0,AST,28.0
77.0,AST,18.0
76.0,AST,27.0
75.0,AST,29.0
74.0,AST,28.0
73.0,AST,25.0
72.0,AST,19.0
71.0,AST,24.0
70.0,AST,15.0
69.0,AST,29.0
68.0,AST,24.0
67.0,AST,25.0
66.0,AST,23.0
65.0,AST,17.0
64.0,AST,22.0
63.0,AST,19.0
62.0,AST,24.0
61.0,AST,18.0
60.0,AST,26.0
59.0,AST,20.0
58.0,AST,25.0
57.0,AST,40.0
56.0,AST,28.0
55.0,AST,19.0
54.0,AST,26.0
53.0,AST,22.0
52.0,AST,19.0
51.0,AST,20.0
50.0,AST,10.0
49.0,AST,21.0
48.0,AST,18.0
47.0,AST,34.0
46.0,AST,19.0
45.0,AST,31.0
44.0,AST,20.0
43.0,AST,26.0
42.0,AST,25.0
41.0,AST,14.0
40.0,AST,18.0
39.0,AST,19.0
38.0,AST,22.0
37.0,AST,21.0
36.0,AST,27.0
35.0,AST,9.0
34.0,AST,20.0
33.0,AST,24.0
32.0,AST,18.0
31.0,AST,23.0
30.0,AST,21.0
29.0,AST,20.0
28.0,AST,14.0
27.0,AST,24.0
26.0,AST,15.0
25.0,AST,23.0
24.0,AST,26.0
23.0,AST,20.0
22.0,AST,24.0
21.0,AST,23.0
20.0,AST,28.0
19.0,AST,19.0
18.0,AST,16.0
17.0,AST,14.0
16.0,AST,21.0
15.0,AST,26.0
14.0,AST,24.0
13.0,AST,20.0
12.0,AST,19.0
11.0,AST,22.0
10.0,AST,32.0
9.0,AST,29.0
8.0,AST,25.0
7.0,AST,23.0
6.0,AST,26.0
5.0,AST,21.0
4.0,AST,20.0
3.0,AST,18.0
2.0,AST,23.0
1.0,AST,18.0
82.0,AST,21.0
81.0,AST,35.0
80.0,AST,30.0
79.0,AST,20.0
78.0,AST,25.0
77.0,AST,24.0
76.0,AST,19.0
75.0,AST,23.0
74.0,AST,22.0
73.0,AST,24.0
72.0,AST,26.0
71.0,AST,23.0
70.0,AST,22.0
69.0,AST,16.0
68.0,AST,18.0
67.0,AST,25.0
66.0,AST,24.0
65.0,AST,17.0
64.0,AST,15.0
63.0,AST,23.0
62.0,AST,22.0
61.0,AST,22.0
60.0,AST,23.0
59.0,AST,19.0
58.0,AST,33.0
57.0,AST,16.0
56.0,AST,27.0
55.0,AST,22.0
54.0,AST,21.0
53.0,AST,20.0
52.0,AST,27.0
51.0,AST,27.0
50.0,AST,17.0
49.0,AST,26.0
48.0,AST,24.0
47.0,AST,15.0
46.0,AST,21.0
45.0,AST,25.0
44.0,AST,24.0
43.0,AST,15.0
42.0,AST,24.0
41.0,AST,13.0
40.0,AST,25.0
39.0,AST,17.0
38.0,AST,24.0
37.0,AST,26.0
36.0,AST,32.0
35.0,AST,17.0
34.0,AST,27.0
33.0,AST,20.0
32.0,AST,21.0
31.0,AST,29.0
30.0,AST,20.0
29.0,AST,20.0
28.0,AST,23.0
27.0,AST,24.0
26.0,AST,18.0
25.0,AST,26.0
24.0,AST,16.0
23.0,AST,19.0
22.0,AST,22.0
21.0,AST,18.0
20.0,AST,17.0
19.0,AST,27.0
18.0,AST,18.0
17.0,AST,27.0
16.0,AST,21.0
15.0,AST,16.0
14.0,AST,15.0
13.0,AST,18.0
12.0,AST,25.0
11.0,AST,24.0
10.0,AST,19.0
9.0,AST,22.0
8.0,AST,24.0
7.0,AST,17.0
6.0,AST,27.0
5.0,AST,14.0
4.0,AST,22.0
3.0,AST,24.0
2.0,AST,16.0
1.0,AST,20.0
82.0,AST,23.0
81.0,AST,20.0
80.0,AST,20.0
79.0,AST,13.0
78.0,AST,28.0
77.0,AST,18.0
76.0,AST,15.0
75.0,AST,20.0
74.0,AST,26.0
73.0,AST,16.0
72.0,AST,26.0
71.0,AST,23.0
70.0,AST,22.0
69.0,AST,17.0
68.0,AST,13.0
67.0,AST,21.0
66.0,AST,19.0
65.0,AST,25.0
64.0,AST,20.0
63.0,AST,19.0
62.0,AST,22.0
61.0,AST,23.0
60.0,AST,24.0
59.0,AST,21.0
58.0,AST,18.0
57.0,AST,19.0
56.0,AST,27.0
55.0,AST,27.0
54.0,AST,29.0
53.0,AST,27.0
52.0,AST,20.0
51.0,AST,24.0
50.0,AST,33.0
49.0,AST,27.0
48.0,AST,9.0
47.0,AST,22.0
46.0,AST,21.0
45.0,AST,17.0
44.0,AST,25.0
43.0,AST,34.0
42.0,AST,17.0
41.0,AST,18.0
40.0,AST,28.0
39.0,AST,17.0
38.0,AST,25.0
37.0,AST,31.0
36.0,AST,27.0
35.0,AST,16.0
34.0,AST,18.0
33.0,AST,24.0
32.0,AST,18.0
31.0,AST,20.0
30.0,AST,27.0
29.0,AST,26.0
28.0,AST,19.0
27.0,AST,11.0
26.0,AST,19.0
25.0,AST,27.0
24.0,AST,16.0
23.0,AST,16.0
22.0,AST,23.0
21.0,AST,20.0
20.0,AST,24.0
19.0,AST,24.0
18.0,AST,24.0
17.0,AST,34.0
16.0,AST,14.0
15.0,AST,24.0
14.0,AST,16.0
13.0,AST,31.0
12.0,AST,20.0
11.0,AST,27.0
10.0,AST,21.0
9.0,AST,29.0
8.0,AST,22.0
7.0,AST,22.0
6.0,AST,24.0
5.0,AST,17.0
4.0,AST,22.0
3.0,AST,24.0
2.0,AST,17.0
1.0,AST,20.0
82.0,AST,21.0
81.0,AST,22.0
80.0,AST,19.0
79.0,AST,15.0
78.0,AST,39.0
77.0,AST,21.0
76.0,AST,23.0
75.0,AST,20.0
74.0,AST,18.0
