,date,reading,warning
6142,2019-12-17 12:05:00,105, Unhealthy for Sensitive Groups
6143,2019-12-17 13:05:00,95, Moderate
6144,2019-12-17 14:05:00,84, Moderate
6145,2019-12-17 15:05:00,80, Moderate
6146,2019-12-17 16:05:00,72, Moderate
6147,2019-12-17 17:05:00,88, Moderate
6148,2019-12-17 18:05:00,97, Moderate
6149,2019-12-17 19:05:00,94, Moderate
6150,2019-12-17 20:05:00,100, Moderate
6151,2019-12-17 21:05:00,102, Unhealthy for Sensitive Groups
6152,2019-12-17 22:05:00,98, Moderate
6153,2019-12-17 23:05:00,91, Moderate
6154,2019-12-18 00:05:00,94, Moderate
6155,2019-12-18 01:05:00,85, Moderate
6156,2019-12-18 02:05:00,77, Moderate
6157,2019-12-18 03:05:00,68, Moderate
6158,2019-12-18 04:05:00,66, Moderate
6159,2019-12-18 05:05:00,58, Moderate
6160,2019-12-18 06:05:00,58, Moderate
6161,2019-12-18 07:05:00,62, Moderate
6162,2019-12-18 08:05:00,75, Moderate
6163,2019-12-18 09:05:00,101, Unhealthy for Sensitive Groups
6164,2019-12-18 10:05:00,110, Unhealthy for Sensitive Groups
6165,2019-12-18 11:05:00,98, Moderate
6166,2019-12-18 12:05:00,91, Moderate
6167,2019-12-18 13:05:00,97, Moderate
6168,2019-12-18 14:05:00,90, Moderate
6169,2019-12-18 15:05:00,84, Moderate
6170,2019-12-18 16:05:00,91, Moderate
6171,2019-12-18 17:05:00,90, Moderate
6172,2019-12-18 18:05:00,114, Unhealthy for Sensitive Groups
6173,2019-12-18 19:05:00,129, Unhealthy for Sensitive Groups
6174,2019-12-18 20:05:00,151, Unhealthy
6175,2019-12-18 21:05:00,152, Unhealthy
6176,2019-12-18 22:05:00,133, Unhealthy for Sensitive Groups
6177,2019-12-18 23:05:00,105, Unhealthy for Sensitive Groups
6178,2019-12-19 00:05:00,86, Moderate
6179,2019-12-19 01:05:00,79, Moderate
6180,2019-12-19 02:05:00,71, Moderate
6181,2019-12-19 03:05:00,65, Moderate
6182,2019-12-19 04:05:00,55, Moderate
6183,2019-12-19 05:05:00,60, Moderate
6184,2019-12-19 06:05:00,70, Moderate
6185,2019-12-19 07:05:00,81, Moderate
6186,2019-12-19 08:05:00,81, Moderate
6187,2019-12-19 09:05:00,84, Moderate
6188,2019-12-19 10:05:00,98, Moderate
6189,2019-12-19 11:05:00,105, Unhealthy for Sensitive Groups
6190,2019-12-19 12:05:00,104, Unhealthy for Sensitive Groups
6191,2019-12-19 13:05:00,95, Moderate
6192,2019-12-19 14:05:00,84, Moderate
6193,2019-12-19 15:05:00,88, Moderate
6194,2019-12-19 16:05:00,87, Moderate
6195,2019-12-19 17:05:00,83, Moderate
6196,2019-12-19 18:05:00,82, Moderate
6197,2019-12-19 19:05:00,87, Moderate
6198,2019-12-19 20:05:00,94, Moderate
6199,2019-12-19 21:05:00,85, Moderate
6200,2019-12-19 22:05:00,80, Moderate
6201,2019-12-19 23:05:00,73, Moderate
6202,2019-12-20 00:05:00,73, Moderate
6203,2019-12-20 01:05:00,72, Moderate
6204,2019-12-20 02:05:00,73, Moderate
6205,2019-12-20 03:05:00,69, Moderate
6206,2019-12-20 04:05:00,70, Moderate
6207,2019-12-20 05:05:00,64, Moderate
6208,2019-12-20 06:05:00,67, Moderate
6209,2019-12-20 07:05:00,74, Moderate
6210,2019-12-20 08:05:00,74, Moderate
6211,2019-12-20 09:05:00,69, Moderate
6212,2019-12-20 10:05:00,71, Moderate
6213,2019-12-20 11:05:00,71, Moderate
6214,2019-12-20 12:05:00,85, Moderate
6215,2019-12-20 13:05:00,77, Moderate
6216,2019-12-20 14:05:00,76, Moderate
6217,2019-12-20 15:05:00,65, Moderate
6218,2019-12-20 16:05:00,73, Moderate
6219,2019-12-20 17:05:00,70, Moderate
6220,2019-12-20 18:05:00,62, Moderate
6221,2019-12-20 19:05:00,76, Moderate
6222,2019-12-20 20:05:00,81, Moderate
6223,2019-12-20 21:05:00,80, Moderate
6224,2019-12-20 22:05:00,77, Moderate
6225,2019-12-20 23:05:00,74, Moderate
6226,2019-12-21 00:05:00,70, Moderate
6227,2019-12-21 01:05:00,66, Moderate
6228,2019-12-21 02:05:00,62, Moderate
6229,2019-12-21 03:05:00,68, Moderate
6230,2019-12-21 04:05:00,73, Moderate
6231,2019-12-21 05:05:00,70, Moderate
6232,2019-12-21 06:05:00,68, Moderate
6233,2019-12-21 07:05:00,76, Moderate
6234,2019-12-21 08:05:00,81, Moderate
6235,2019-12-21 09:05:00,86, Moderate
6236,2019-12-21 10:05:00,95, Moderate
6237,2019-12-21 11:05:00,106, Unhealthy for Sensitive Groups
6238,2019-12-21 12:05:00,101, Unhealthy for Sensitive Groups
6239,2019-12-21 13:05:00,83, Moderate
6240,2019-12-21 14:05:00,78, Moderate
6241,2019-12-21 15:05:00,84, Moderate
6242,2019-12-21 16:05:00,85, Moderate
6243,2019-12-21 17:05:00,83, Moderate
6244,2019-12-21 18:05:00,89, Moderate
6245,2019-12-21 19:05:00,94, Moderate
6246,2019-12-21 20:05:00,99, Moderate
6247,2019-12-21 21:05:00,105, Unhealthy for Sensitive Groups
6248,2019-12-21 22:05:00,114, Unhealthy for Sensitive Groups
6249,2019-12-21 23:05:00,113, Unhealthy for Sensitive Groups
6250,2019-12-22 00:05:00,111, Unhealthy for Sensitive Groups
6251,2019-12-22 01:05:00,110, Unhealthy for Sensitive Groups
6252,2019-12-22 02:05:00,109, Unhealthy for Sensitive Groups
6253,2019-12-22 03:05:00,97, Moderate
6254,2019-12-22 04:05:00,90, Moderate
6255,2019-12-22 05:05:00,88, Moderate
6256,2019-12-22 06:05:00,85, Moderate
6257,2019-12-22 07:05:00,93, Moderate
6258,2019-12-22 08:05:00,93, Moderate
6259,2019-12-22 09:05:00,100, Moderate
6260,2019-12-22 10:05:00,98, Moderate
6261,2019-12-22 11:05:00,95, Moderate
6262,2019-12-22 12:05:00,94, Moderate
6263,2019-12-22 13:05:00,95, Moderate
6264,2019-12-22 14:05:00,98, Moderate
6265,2019-12-22 15:05:00,98, Moderate
6266,2019-12-22 16:05:00,95, Moderate
6267,2019-12-22 17:05:00,93, Moderate
6268,2019-12-22 18:05:00,90, Moderate
6269,2019-12-22 19:05:00,92, Moderate
6270,2019-12-22 20:05:00,117, Unhealthy for Sensitive Groups
6271,2019-12-22 21:05:00,127, Unhealthy for Sensitive Groups
6272,2019-12-22 22:05:00,107, Unhealthy for Sensitive Groups
6273,2019-12-22 23:05:00,95, Moderate
6274,2019-12-23 00:05:00,80, Moderate
6275,2019-12-23 01:05:00,69, Moderate
6276,2019-12-23 02:05:00,65, Moderate
6277,2019-12-23 03:05:00,57, Moderate
6278,2019-12-23 04:05:00,55, Moderate
6279,2019-12-23 05:05:00,48, Good
6280,2019-12-23 06:05:00,36, Good
6281,2019-12-23 07:05:00,33, Good
6282,2019-12-23 08:05:00,29, Good
6283,2019-12-23 09:05:00,45, Good
6284,2019-12-23 10:05:00,48, Good
6285,2019-12-23 11:05:00,45, Good
6286,2019-12-23 12:05:00,43, Good
6287,2019-12-23 13:05:00,44, Good
6288,2019-12-23 14:05:00,39, Good
6289,2019-12-23 15:05:00,42, Good
6290,2019-12-23 16:05:00,46, Good
6291,2019-12-23 17:05:00,55, Moderate
6292,2019-12-23 18:05:00,69, Moderate
6293,2019-12-23 19:05:00,77, Moderate
6294,2019-12-23 20:05:00,75, Moderate
6295,2019-12-23 21:05:00,76, Moderate
6296,2019-12-23 22:05:00,84, Moderate
6297,2019-12-23 23:05:00,83, Moderate
6298,2019-12-24 00:05:00,83, Moderate
6299,2019-12-24 01:05:00,77, Moderate
6300,2019-12-24 02:05:00,78, Moderate
6301,2019-12-24 03:05:00,74, Moderate
6302,2019-12-24 04:05:00,79, Moderate
6303,2019-12-24 05:05:00,78, Moderate
6304,2019-12-24 06:05:00,75, Moderate
6305,2019-12-24 07:05:00,78, Moderate
6306,2019-12-24 08:05:00,88, Moderate
6307,2019-12-24 09:05:00,91, Moderate
6308,2019-12-24 10:05:00,84, Moderate
6309,2019-12-24 11:05:00,64, Moderate
6310,2019-12-24 12:05:00,59, Moderate
6311,2019-12-24 13:05:00,71, Moderate
6312,2019-12-24 14:05:00,79, Moderate
6313,2019-12-24 15:05:00,83, Moderate
6314,2019-12-24 16:05:00,76, Moderate
6315,2019-12-24 17:05:00,71, Moderate
6316,2019-12-24 18:05:00,65, Moderate
6317,2019-12-24 19:05:00,65, Moderate
6318,2019-12-24 20:05:00,60, Moderate
6319,2019-12-24 21:05:00,54, Moderate
6320,2019-12-24 22:05:00,56, Moderate
6321,2019-12-24 23:05:00,48, Good
6322,2019-12-25 00:05:00,48, Good
6323,2019-12-25 01:05:00,-999,
6324,2019-12-25 02:05:00,-999,
6325,2019-12-25 03:05:00,-999,
6326,2019-12-25 04:05:00,-999,
6327,2019-12-25 05:05:00,-999,
6328,2019-12-25 06:05:00,-999,
6329,2019-12-25 07:05:00,-999,
6330,2019-12-25 08:05:00,-999,
6331,2019-12-25 09:05:00,-999,
6332,2019-12-25 10:05:00,-999,
6333,2019-12-25 11:05:00,-999,
6334,2019-12-25 12:05:00,-999,
6335,2019-12-25 13:05:00,-999,
6336,2019-12-25 14:05:00,-999,
6337,2019-12-25 15:05:00,-999,
6338,2019-12-25 16:05:00,-999,
6339,2019-12-25 17:05:00,-999,
6340,2019-12-25 18:05:00,-999,
6341,2019-12-25 19:05:00,-999,
6342,2019-12-25 20:05:00,-999,
6343,2019-12-25 21:05:00,-999,
6344,2019-12-25 22:05:00,-999,
6345,2019-12-25 23:05:00,-999,
6346,2019-12-26 00:05:00,-999,
6347,2019-12-26 01:05:00,-999,
6348,2019-12-26 02:05:00,-999,
6349,2019-12-26 03:05:00,-999,
6350,2019-12-26 04:05:00,-999,
6351,2019-12-26 05:05:00,-999,
6352,2019-12-26 06:05:00,-999,
6353,2019-12-26 07:05:00,-999,
6354,2019-12-26 08:05:00,-999,
6355,2019-12-26 09:05:00,-999,
6356,2019-12-26 10:05:00,-999,
6357,2019-12-26 11:05:00,-999,
6358,2019-12-26 12:05:00,-999,
6359,2019-12-26 13:05:00,-999,
6360,2019-12-26 14:05:00,-999,
6361,2019-12-26 15:05:00,-999,
6362,2019-12-26 16:05:00,-999,
6363,2019-12-26 17:05:00,-999,
6364,2019-12-26 18:05:00,-999,
6365,2019-12-26 19:05:00,-999,
6366,2019-12-26 20:05:00,-999,
6367,2019-12-26 21:05:00,-999,
6368,2019-12-26 22:05:00,-999,
6369,2019-12-26 23:05:00,-999,
6370,2019-12-27 00:05:00,-999,
6371,2019-12-27 01:05:00,-999,
6372,2019-12-27 02:05:00,-999,
6373,2019-12-27 03:05:00,-999,
6374,2019-12-27 04:05:00,-999,
6375,2019-12-27 05:05:00,-999,
6376,2019-12-27 06:05:00,-999,
6377,2019-12-27 07:05:00,-999,
6378,2019-12-27 08:05:00,-999,
6379,2019-12-27 09:05:00,-999,
6380,2019-12-27 10:05:00,-999,
6381,2019-12-27 11:05:00,-999,
6382,2019-12-27 12:05:00,-999,
6383,2019-12-27 13:05:00,53, Moderate
6384,2019-12-27 14:05:00,49, Good
6385,2019-12-27 15:05:00,58, Moderate
6386,2019-12-27 16:05:00,49, Good
6387,2019-12-27 17:05:00,47, Good
6388,2019-12-27 18:05:00,55, Moderate
6389,2019-12-27 19:05:00,69, Moderate
6390,2019-12-27 20:05:00,68, Moderate
6391,2019-12-27 21:05:00,69, Moderate
6392,2019-12-27 22:05:00,89, Moderate
6393,2019-12-27 23:05:00,98, Moderate
6394,2019-12-28 00:05:00,97, Moderate
6395,2019-12-28 01:05:00,120, Unhealthy for Sensitive Groups
6396,2019-12-28 02:05:00,113, Unhealthy for Sensitive Groups
6397,2019-12-28 03:05:00,92, Moderate
6398,2019-12-28 04:05:00,80, Moderate
6399,2019-12-28 05:05:00,68, Moderate
6400,2019-12-28 06:05:00,64, Moderate
6401,2019-12-28 07:05:00,62, Moderate
6402,2019-12-28 08:05:00,68, Moderate
6403,2019-12-28 09:05:00,71, Moderate
6404,2019-12-28 10:05:00,72, Moderate
6405,2019-12-28 11:05:00,78, Moderate
6406,2019-12-28 12:05:00,78, Moderate
6407,2019-12-28 13:05:00,77, Moderate
6408,2019-12-28 14:05:00,73, Moderate
6409,2019-12-28 15:05:00,65, Moderate
6410,2019-12-28 16:05:00,58, Moderate
6411,2019-12-28 17:05:00,53, Moderate
6412,2019-12-28 18:05:00,50, Good
6413,2019-12-28 19:05:00,53, Moderate
6414,2019-12-28 20:05:00,62, Moderate
6415,2019-12-28 21:05:00,68, Moderate
6416,2019-12-28 22:05:00,64, Moderate
6417,2019-12-28 23:05:00,81, Moderate
6418,2019-12-29 00:05:00,85, Moderate
6419,2019-12-29 01:05:00,79, Moderate
6420,2019-12-29 02:05:00,75, Moderate
6421,2019-12-29 03:05:00,74, Moderate
6422,2019-12-29 04:05:00,75, Moderate
6423,2019-12-29 05:05:00,68, Moderate
6424,2019-12-29 06:05:00,68, Moderate
6425,2019-12-29 07:05:00,64, Moderate
6426,2019-12-29 08:05:00,60, Moderate
6427,2019-12-29 09:05:00,81, Moderate
6428,2019-12-29 10:05:00,85, Moderate
6429,2019-12-29 11:05:00,130, Unhealthy for Sensitive Groups
6430,2019-12-29 12:05:00,117, Unhealthy for Sensitive Groups
6431,2019-12-29 13:05:00,107, Unhealthy for Sensitive Groups
6432,2019-12-29 14:05:00,94, Moderate
6433,2019-12-29 15:05:00,81, Moderate
6434,2019-12-29 16:05:00,71, Moderate
6435,2019-12-29 17:05:00,68, Moderate
6436,2019-12-29 18:05:00,68, Moderate
6437,2019-12-29 19:05:00,73, Moderate
6438,2019-12-29 20:05:00,100, Moderate
6439,2019-12-29 21:05:00,143, Unhealthy for Sensitive Groups
6440,2019-12-29 22:05:00,152, Unhealthy
6441,2019-12-29 23:05:00,151, Unhealthy
6442,2019-12-30 00:05:00,147, Unhealthy for Sensitive Groups
6443,2019-12-30 01:05:00,144, Unhealthy for Sensitive Groups
6444,2019-12-30 02:05:00,123, Unhealthy for Sensitive Groups
6445,2019-12-30 03:05:00,111, Unhealthy for Sensitive Groups
6446,2019-12-30 04:05:00,120, Unhealthy for Sensitive Groups
6447,2019-12-30 05:05:00,126, Unhealthy for Sensitive Groups
6448,2019-12-30 06:05:00,121, Unhealthy for Sensitive Groups
6449,2019-12-30 07:05:00,127, Unhealthy for Sensitive Groups
6450,2019-12-30 08:05:00,135, Unhealthy for Sensitive Groups
6451,2019-12-30 09:05:00,152, Unhealthy
6452,2019-12-30 10:05:00,156, Unhealthy
6453,2019-12-30 11:05:00,158, Unhealthy
6454,2019-12-30 12:05:00,151, Unhealthy
6455,2019-12-30 13:05:00,136, Unhealthy for Sensitive Groups
6456,2019-12-30 14:05:00,127, Unhealthy for Sensitive Groups
6457,2019-12-30 15:05:00,107, Unhealthy for Sensitive Groups
6458,2019-12-30 16:05:00,94, Moderate
6459,2019-12-30 17:05:00,77, Moderate
6460,2019-12-30 18:05:00,75, Moderate
6461,2019-12-30 19:05:00,69, Moderate
6462,2019-12-30 20:05:00,69, Moderate
6463,2019-12-30 21:05:00,75, Moderate
6464,2019-12-30 22:05:00,68, Moderate
6465,2019-12-30 23:05:00,68, Moderate
6466,2019-12-31 00:05:00,72, Moderate
6467,2019-12-31 01:05:00,78, Moderate
6468,2019-12-31 02:05:00,88, Moderate
6469,2019-12-31 03:05:00,95, Moderate
6470,2019-12-31 04:05:00,117, Unhealthy for Sensitive Groups
6471,2019-12-31 05:05:00,151, Unhealthy
6472,2019-12-31 06:05:00,155, Unhealthy
6473,2019-12-31 07:05:00,154, Unhealthy
6474,2019-12-31 08:05:00,158, Unhealthy
6475,2019-12-31 09:05:00,161, Unhealthy
6476,2019-12-31 10:05:00,162, Unhealthy
6477,2019-12-31 11:05:00,156, Unhealthy
6478,2019-12-31 12:05:00,147, Unhealthy for Sensitive Groups
6479,2019-12-31 13:05:00,147, Unhealthy for Sensitive Groups
6480,2019-12-31 14:05:00,120, Unhealthy for Sensitive Groups
6481,2019-12-31 15:05:00,104, Unhealthy for Sensitive Groups
6482,2019-12-31 16:05:00,86, Moderate
6483,2019-12-31 17:05:00,74, Moderate
6484,2019-12-31 18:05:00,62, Moderate
6485,2019-12-31 19:05:00,55, Moderate
6486,2019-12-31 20:05:00,51, Moderate
6487,2019-12-31 21:05:00,58, Moderate
6488,2019-12-31 22:05:00,61, Moderate
6489,2019-12-31 23:05:00,74, Moderate
6490,2020-01-01 00:05:00,91, Moderate
6491,2020-01-01 01:05:00,111, Unhealthy for Sensitive Groups
6492,2020-01-01 02:05:00,161, Unhealthy
6493,2020-01-01 03:05:00,159, Unhealthy
6494,2020-01-01 04:05:00,134, Unhealthy for Sensitive Groups
6495,2020-01-01 05:05:00,117, Unhealthy for Sensitive Groups
6496,2020-01-01 06:05:00,133, Unhealthy for Sensitive Groups
6497,2020-01-01 07:05:00,151, Unhealthy
6498,2020-01-01 08:05:00,157, Unhealthy
6499,2020-01-01 09:05:00,161, Unhealthy
6500,2020-01-01 10:05:00,159, Unhealthy
6501,2020-01-01 11:05:00,154, Unhealthy
6502,2020-01-01 12:05:00,125, Unhealthy for Sensitive Groups
6503,2020-01-01 13:05:00,109, Unhealthy for Sensitive Groups
6504,2020-01-01 14:05:00,91, Moderate
6505,2020-01-01 15:05:00,79, Moderate
6506,2020-01-01 16:05:00,76, Moderate
6507,2020-01-01 17:05:00,79, Moderate
6508,2020-01-01 18:05:00,75, Moderate
6509,2020-01-01 19:05:00,75, Moderate
6510,2020-01-01 20:05:00,67, Moderate
6511,2020-01-01 21:05:00,68, Moderate
6512,2020-01-01 22:05:00,83, Moderate
6513,2020-01-01 23:05:00,111, Unhealthy for Sensitive Groups
6514,2020-01-02 00:05:00,108, Unhealthy for Sensitive Groups
6515,2020-01-02 01:05:00,107, Unhealthy for Sensitive Groups
6516,2020-01-02 02:05:00,123, Unhealthy for Sensitive Groups
6517,2020-01-02 03:05:00,122, Unhealthy for Sensitive Groups
6518,2020-01-02 04:05:00,110, Unhealthy for Sensitive Groups
6519,2020-01-02 05:05:00,98, Moderate
6520,2020-01-02 06:05:00,84, Moderate
6521,2020-01-02 07:05:00,86, Moderate
6522,2020-01-02 08:05:00,97, Moderate
6523,2020-01-02 09:05:00,127, Unhealthy for Sensitive Groups
6524,2020-01-02 10:05:00,117, Unhealthy for Sensitive Groups
6525,2020-01-02 11:05:00,94, Moderate
6526,2020-01-02 12:05:00,90, Moderate
6527,2020-01-02 13:05:00,120, Unhealthy for Sensitive Groups
6528,2020-01-02 14:05:00,115, Unhealthy for Sensitive Groups
6529,2020-01-02 15:05:00,90, Moderate
6530,2020-01-02 16:05:00,74, Moderate
6531,2020-01-02 17:05:00,69, Moderate
6532,2020-01-02 18:05:00,64, Moderate
6533,2020-01-02 19:05:00,65, Moderate
6534,2020-01-02 20:05:00,63, Moderate
6535,2020-01-02 21:05:00,57, Moderate
6536,2020-01-02 22:05:00,43, Good
6537,2020-01-02 23:05:00,30, Good
6538,2020-01-03 00:05:00,48, Good
6539,2020-01-03 01:05:00,55, Moderate
6540,2020-01-03 02:05:00,54, Moderate
6541,2020-01-03 03:05:00,62, Moderate
6542,2020-01-03 04:05:00,72, Moderate
6543,2020-01-03 05:05:00,83, Moderate
6544,2020-01-03 06:05:00,94, Moderate
6545,2020-01-03 07:05:00,88, Moderate
6546,2020-01-03 08:05:00,86, Moderate
6547,2020-01-03 09:05:00,97, Moderate
6548,2020-01-03 10:05:00,117, Unhealthy for Sensitive Groups
6549,2020-01-03 11:05:00,87, Moderate
6550,2020-01-03 12:05:00,74, Moderate
6551,2020-01-03 13:05:00,68, Moderate
6552,2020-01-03 14:05:00,62, Moderate
6553,2020-01-03 15:05:00,62, Moderate
6554,2020-01-03 16:05:00,58, Moderate
6555,2020-01-03 17:05:00,56, Moderate
6556,2020-01-03 18:05:00,57, Moderate
6557,2020-01-03 19:05:00,58, Moderate
6558,2020-01-03 20:05:00,61, Moderate
6559,2020-01-03 21:05:00,56, Moderate
6560,2020-01-03 22:05:00,58, Moderate
6561,2020-01-03 23:05:00,57, Moderate
6562,2020-01-04 00:05:00,56, Moderate
6563,2020-01-04 01:05:00,61, Moderate
6564,2020-01-04 02:05:00,72, Moderate
6565,2020-01-04 03:05:00,80, Moderate
6566,2020-01-04 04:05:00,80, Moderate
6567,2020-01-04 05:05:00,78, Moderate
6568,2020-01-04 06:05:00,78, Moderate
6569,2020-01-04 07:05:00,81, Moderate
6570,2020-01-04 08:05:00,89, Moderate
6571,2020-01-04 09:05:00,102, Unhealthy for Sensitive Groups
6572,2020-01-04 10:05:00,94, Moderate
6573,2020-01-04 11:05:00,80, Moderate
6574,2020-01-04 12:05:00,78, Moderate
6575,2020-01-04 13:05:00,71, Moderate
6576,2020-01-04 14:05:00,65, Moderate
6577,2020-01-04 15:05:00,60, Moderate
6578,2020-01-04 16:05:00,58, Moderate
6579,2020-01-04 17:05:00,76, Moderate
6580,2020-01-04 18:05:00,64, Moderate
6581,2020-01-04 19:05:00,60, Moderate
6582,2020-01-04 20:05:00,55, Moderate
6583,2020-01-04 21:05:00,46, Good
6584,2020-01-04 22:05:00,42, Good
6585,2020-01-04 23:05:00,46, Good
6586,2020-01-05 00:05:00,40, Good
6587,2020-01-05 01:05:00,32, Good
6588,2020-01-05 02:05:00,51, Moderate
6589,2020-01-05 03:05:00,42, Good
6590,2020-01-05 04:05:00,38, Good
6591,2020-01-05 05:05:00,31, Good
6592,2020-01-05 06:05:00,32, Good
6593,2020-01-05 07:05:00,37, Good
6594,2020-01-05 08:05:00,52, Moderate
6595,2020-01-05 09:05:00,58, Moderate
6596,2020-01-05 10:05:00,56, Moderate
6597,2020-01-05 11:05:00,56, Moderate
6598,2020-01-05 12:05:00,60, Moderate
6599,2020-01-05 13:05:00,65, Moderate
6600,2020-01-05 14:05:00,70, Moderate
6601,2020-01-05 15:05:00,62, Moderate
6602,2020-01-05 16:05:00,60, Moderate
6603,2020-01-05 17:05:00,58, Moderate
6604,2020-01-05 18:05:00,80, Moderate
6605,2020-01-05 19:05:00,70, Moderate
6606,2020-01-05 20:05:00,66, Moderate
6607,2020-01-05 21:05:00,61, Moderate
6608,2020-01-05 22:05:00,57, Moderate
6609,2020-01-05 23:05:00,53, Moderate
6610,2020-01-06 00:05:00,57, Moderate
6611,2020-01-06 01:05:00,64, Moderate
6612,2020-01-06 02:05:00,55, Moderate
6613,2020-01-06 03:05:00,44, Good
6614,2020-01-06 04:05:00,41, Good
6615,2020-01-06 05:05:00,41, Good
6616,2020-01-06 06:05:00,59, Moderate
6617,2020-01-06 07:05:00,70, Moderate
6618,2020-01-06 08:05:00,99, Moderate
6619,2020-01-06 09:05:00,106, Unhealthy for Sensitive Groups
6620,2020-01-06 10:05:00,108, Unhealthy for Sensitive Groups
6621,2020-01-06 11:05:00,134, Unhealthy for Sensitive Groups
6622,2020-01-06 12:05:00,158, Unhealthy
6623,2020-01-06 13:05:00,170, Unhealthy
6624,2020-01-06 14:05:00,154, Unhealthy
6625,2020-01-06 15:05:00,123, Unhealthy for Sensitive Groups
6626,2020-01-06 16:05:00,105, Unhealthy for Sensitive Groups
6627,2020-01-06 17:05:00,80, Moderate
6628,2020-01-06 18:05:00,64, Moderate
6629,2020-01-06 19:05:00,63, Moderate
6630,2020-01-06 20:05:00,85, Moderate
6631,2020-01-06 21:05:00,94, Moderate
6632,2020-01-06 22:05:00,88, Moderate
6633,2020-01-06 23:05:00,107, Unhealthy for Sensitive Groups
6634,2020-01-07 00:05:00,111, Unhealthy for Sensitive Groups
6635,2020-01-07 01:05:00,94, Moderate
6636,2020-01-07 02:05:00,78, Moderate
6637,2020-01-07 03:05:00,67, Moderate
6638,2020-01-07 04:05:00,64, Moderate
6639,2020-01-07 05:05:00,64, Moderate
6640,2020-01-07 06:05:00,59, Moderate
6641,2020-01-07 07:05:00,67, Moderate
6642,2020-01-07 08:05:00,74, Moderate
6643,2020-01-07 09:05:00,101, Unhealthy for Sensitive Groups
6644,2020-01-07 10:05:00,93, Moderate
6645,2020-01-07 11:05:00,110, Unhealthy for Sensitive Groups
6646,2020-01-07 12:05:00,94, Moderate
6647,2020-01-07 13:05:00,88, Moderate
6648,2020-01-07 14:05:00,86, Moderate
6649,2020-01-07 15:05:00,80, Moderate
6650,2020-01-07 16:05:00,75, Moderate
6651,2020-01-07 17:05:00,71, Moderate
6652,2020-01-07 18:05:00,66, Moderate
6653,2020-01-07 19:05:00,66, Moderate
6654,2020-01-07 20:05:00,91, Moderate
6655,2020-01-07 21:05:00,87, Moderate
6656,2020-01-07 22:05:00,80, Moderate
6657,2020-01-07 23:05:00,73, Moderate
6658,2020-01-08 00:05:00,67, Moderate
6659,2020-01-08 01:05:00,60, Moderate
6660,2020-01-08 02:05:00,56, Moderate
6661,2020-01-08 03:05:00,52, Moderate
6662,2020-01-08 04:05:00,48, Good
6663,2020-01-08 05:05:00,47, Good
6664,2020-01-08 06:05:00,57, Moderate
6665,2020-01-08 07:05:00,63, Moderate
6666,2020-01-08 08:05:00,72, Moderate
6667,2020-01-08 09:05:00,80, Moderate
6668,2020-01-08 10:05:00,83, Moderate
6669,2020-01-08 11:05:00,89, Moderate
6670,2020-01-08 12:05:00,89, Moderate
6671,2020-01-08 13:05:00,81, Moderate
6672,2020-01-08 14:05:00,80, Moderate
6673,2020-01-08 15:05:00,77, Moderate
6674,2020-01-08 16:05:00,78, Moderate
6675,2020-01-08 17:05:00,79, Moderate
6676,2020-01-08 18:05:00,76, Moderate
6677,2020-01-08 19:05:00,79, Moderate
6678,2020-01-08 20:05:00,92, Moderate
6679,2020-01-08 21:05:00,114, Unhealthy for Sensitive Groups
